Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Q/Mean,Q/Stdev,Q/Max,Q/Min
906,460312.0,0.0,98490.0,51.0,1974.0,1843810.0,0.01,16.0,16.0,0.0,171092.10603427887,,,,0.14399987385130317,0.1001640301765244,0.5794138312339783,0.008891227655112743,1e-05,0.0,1e-05,1e-05,66.47883,59.33206,328.42865,3.069659,0.8544198465746122,0.7063505930395698,1.7879047138284654,-1.8841097952564962,0.39968076,0.5220833,1.7335773,-1.5841274
907,460763.0,0.0,98239.0,51.0,1803.0,1845613.0,0.01,20.0,20.0,0.0,171247.19679832458,,,,0.15718852882376977,0.10877874704846464,0.6963531374931335,0.009627207182347775,1e-05,0.0,1e-05,1e-05,65.198494,53.270237,329.46045,2.128655,1.0612507664143753,0.4114260499309974,1.808912162263295,-0.5032374388936146,0.45847854,0.5266571,1.7647734,-1.4262398
908,461305.0,0.0,98453.0,51.0,2167.0,1847780.0,0.01,14.0,14.0,0.0,171456.10020017624,,,,0.13425837972672222,0.09065751506987384,0.5881190299987793,0.00906976219266653,1e-05,0.0,1e-05,1e-05,64.97262,58.893787,464.23544,2.4162316,0.7159947020604529,0.7000257252842041,1.7641653461050004,-1.7436868640200296,0.2705768,0.5520422,1.7618834,-1.8392905
909,461801.0,0.0,98212.0,51.0,1984.0,1849764.0,0.01,17.0,17.0,0.0,171626.12622213364,,,,0.14299738320011285,0.0984086953181357,0.6406691670417786,0.007569260895252228,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,70.63095,63.584126,374.9322,2.4123812,0.872045338072619,0.6821660886092682,1.89694208476,-2.2746857256271427,0.40028372,0.54641116,1.7744755,-1.9319761
910,462248.0,0.0,97999.0,51.0,1789.0,1851553.0,0.01,20.0,20.0,0.0,171814.94798731804,,,,0.12997240672967245,0.0951644034603374,0.5558837652206421,0.010106788948178291,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,63.063873,49.676727,240.16487,2.9612317,1.0584146097488634,0.3974795386691075,1.7880419237207383,-0.41841713514018586,0.4419132,0.5186057,1.7613119,-1.5275505
911,462725.0,0.0,99905.0,52.0,1906.0,1853459.0,0.01,16.0,16.0,0.0,171995.25198221207,,,,0.1270215303443794,0.09062584745075701,0.662409782409668,0.008129151538014412,9.999999999999999e-06,1.6940658945086007e-21,1e-05,1e-05,73.45014,59.07313,331.02505,2.1542468,0.8382382390957609,0.7495438293998363,1.8298531662078752,-2.315251684990744,0.2945119,0.55801064,1.7340584,-1.9839119
912,463163.0,0.0,99781.0,52.0,1753.0,1855212.0,0.01,21.0,21.0,0.0,172174.21132707596,,,,0.11982208016311503,0.07965409971542134,0.4373076856136322,0.0053509133867919445,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,69.76634,56.22845,357.21033,2.9299626,1.1260448728502652,0.30951433045369475,1.810423813200305,0.45660974774391455,0.46955767,0.5268592,1.7729293,-1.569524
913,463703.0,0.0,98274.0,51.0,2159.0,1857371.0,0.01,13.0,13.0,0.0,172400.30200505257,,,,0.11300665328141164,0.0842668293102485,0.46797847747802734,0.007701782509684563,1e-05,0.0,1e-05,1e-05,72.71386,63.45086,410.34503,2.5571275,0.6884572040645129,0.8441502699417651,1.9313988394773585,-2.6212773862507035,0.29887938,0.5840864,1.7565204,-2.056032
914,464200.0,0.0,98228.0,51.0,1988.0,1859359.0,0.01,17.0,17.0,0.0,172576.7167479992,,,,0.13288484929950245,0.09220609250942931,0.4643699824810028,0.00966418907046318,1e-05,0.0,1e-05,1e-05,75.73928,61.626457,359.93655,1.7287724,0.8607276912696055,0.5851407175894348,1.7957537514757127,-1.1996939755718188,0.37223688,0.51166177,1.7671854,-1.6915351
915,464686.0,0.0,98389.0,51.0,1947.0,1861306.0,0.01,17.0,17.0,0.0,172746.99402213097,,,,0.12078880265052334,0.0828463063511232,0.4446640610694885,0.005363688338547945,1e-05,0.0,1e-05,1e-05,71.701035,57.079105,377.64505,3.289989,0.8942007128319484,0.6385030608819141,1.8486256490798845,-1.3664161219423945,0.42660934,0.5214014,1.7828499,-1.6556013
916,465160.0,0.0,98462.0,51.0,1896.0,1863202.0,0.01,18.0,18.0,0.0,172912.9567542076,,,,0.12928871130747976,0.09262277865487233,0.578744113445282,0.007803839631378651,9.999999999999999e-06,1.6940658945086007e-21,1e-05,1e-05,70.487236,55.239864,289.85083,3.211692,0.9415094063435119,0.5059236662321877,1.7989580849173765,-0.4848628825761967,0.41612482,0.5202379,1.7685089,-1.5279026
917,465610.0,0.0,98476.0,51.0,1799.0,1865001.0,0.01,20.0,20.0,0.0,173084.4769630432,,,,0.12625393586312078,0.0855480414296839,0.47405245900154114,0.008213553577661514,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,73.76171,56.723995,308.24023,3.9240122,1.052231417327904,0.40031306134888583,1.7869287649157743,-0.36092069825844836,0.44362354,0.50844276,1.765523,-1.4281013
918,466154.0,0.0,98573.0,51.0,2177.0,1867178.0,0.01,15.0,15.0,0.0,173272.06008005142,,,,0.13751489814432502,0.08910833100130189,0.556631863117218,0.00966152735054493,1e-05,0.0,1e-05,1e-05,76.90408,57.29804,379.21326,3.8440752,0.7399413570790241,0.713919310692061,1.7764480156492204,-1.8700573489174692,0.3125551,0.54106903,1.7645712,-1.7350159
919,466720.0,0.0,98946.0,51.0,2264.0,1869442.0,0.01,9.0,9.0,0.0,173472.96446108818,,,,0.13171737767854888,0.08932860052022204,0.5416677594184875,0.010262001305818558,1e-05,0.0,1e-05,1e-05,65.4473,55.47812,487.37674,4.153802,0.5354254596056461,0.9752711070449993,1.9068294645517536,-2.5714949493002375,0.2647519,0.57230747,1.7821156,-1.8581073
920,467202.0,0.0,99122.0,51.0,1928.0,1871370.0,0.01,16.0,16.0,0.0,173641.56832909584,,,,0.15142225909381796,0.10507296244567338,0.6091430187225342,0.009067289531230927,1e-05,0.0,1e-05,1e-05,69.32833,58.307316,474.57843,3.9403234,0.8536514128107973,0.7363055283775676,1.7785625079634886,-2.3137609970716206,0.29800862,0.567017,1.7311009,-1.7192789
921,467641.0,0.0,99003.0,51.0,1753.0,1873123.0,0.01,21.0,21.0,0.0,173800.25326800346,,,,0.15369213538108284,0.0983073553538919,0.653810977935791,0.007318845950067043,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,73.35873,55.296406,325.5798,3.4087684,1.1173081767878672,0.31255788756535663,1.7976310471060972,0.4658807751697934,0.46227124,0.51758635,1.7665874,-1.480177
922,468224.0,0.0,98886.0,51.0,2334.0,1875457.0,0.01,8.0,8.0,0.0,174014.08671212196,,,,0.15549622516996048,0.09783183911130423,0.7846875190734863,0.00754536222666502,1e-05,0.0,1e-05,1e-05,72.34658,57.293633,395.0746,2.4823868,0.49946620800977576,1.0719008799579366,1.7720786971639604,-2.667915508208472,0.23686445,0.6227694,1.7655785,-1.9450555
923,468658.0,0.0,98570.0,51.0,1736.0,1877193.0,0.01,21.0,21.0,0.0,174175.69224119186,,,,0.16545232284539443,0.10909372078978581,0.5740259885787964,0.008505046367645264,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,61.067493,46.864914,262.7332,2.0231185,1.1206311227201151,0.30973118270665123,1.7889365000318498,0.4658807751697934,0.46003574,0.5154748,1.7642165,-1.3686091
924,469357.0,0.0,99413.0,51.0,2794.0,1879987.0,0.01,4.0,4.0,0.0,174419.45485520363,,,,0.17074502036122016,0.11510136183372532,0.6830499768257141,0.007473547477275133,1e-05,0.0,1e-05,1e-05,60.42824,53.070587,377.76587,3.2350135,0.3353174847206966,1.0771514775847484,1.795851622302434,-2.5995396201204737,0.19753563,0.6142041,1.762987,-1.9940007
925,469818.0,0.0,99474.0,51.0,1846.0,1881833.0,0.01,18.0,18.0,0.0,174614.5375471115,,,,0.18266975821991838,0.12872041062173897,0.7427641749382019,0.006014559883624315,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,69.570915,55.37224,321.74323,4.509625,0.9601357553319525,0.4823519560313486,1.7965337676595659,-0.34702793963133416,0.39898282,0.5085563,1.7533703,-1.6681355
926,470390.0,0.0,99508.0,51.0,2286.0,1884119.0,0.01,13.0,13.0,0.0,174814.04165124893,,,,0.18113287474953577,0.12118319240981247,0.732413649559021,0.007926905527710915,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,70.79148,57.41702,326.41446,1.6677392,0.6582735021151049,0.7985978054337486,1.8021689695905656,-2.2534148097612445,0.34590083,0.50655395,1.7637181,-1.8010128
927,470846.0,0.0,99549.0,51.0,1826.0,1885945.0,0.01,19.0,19.0,0.0,174979.67812514305,,,,0.17482189715660193,0.11362645199309852,0.613226592540741,0.011128129437565804,9.999999999999999e-06,1.6940658945086007e-21,1e-05,1e-05,58.301605,50.91969,368.2316,2.6159973,1.0040711634211166,0.5071506727518811,1.7972883028577775,-1.1824803902929957,0.43618843,0.5053178,1.7349927,-1.6688929
928,471330.0,0.0,99593.0,51.0,1936.0,1887881.0,0.01,18.0,18.0,0.0,175192.24563026428,,,,0.16432676105837007,0.10218435492028674,0.5871604681015015,0.009161577560007572,1e-05,0.0,1e-05,1e-05,71.435104,54.00697,344.89487,4.890974,0.9285319301181477,0.5035478073610155,1.7922305980685453,-0.35040841615833807,0.39543375,0.51498514,1.7634693,-1.7403818
929,471764.0,0.0,99485.0,51.0,1735.0,1889616.0,0.01,21.0,21.0,0.0,175343.3017320633,,,,0.1646763244922775,0.10793792304337327,0.6363661289215088,0.013824799098074436,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,73.67182,57.64447,363.00748,4.250733,1.124005146182812,0.3118480636945741,1.793126724100421,0.4612219674180955,0.47446534,0.51076,1.7482502,-1.562252
930,472237.0,0.0,99494.0,51.0,1891.0,1891507.0,0.01,18.0,18.0,0.0,175508.25774002075,,,,0.15699694149519058,0.1040893944164039,0.6345469951629639,0.00796741433441639,9.999999999999999e-06,1.6940658945086007e-21,1e-05,1e-05,74.619385,56.383343,401.44177,3.7700372,0.9426623109713843,0.6143087270901502,1.7882458487513762,-1.9915501393946213,0.42284656,0.5169828,1.7668073,-1.549859
931,472708.0,0.0,99427.0,51.0,1886.0,1893393.0,0.01,19.0,19.0,0.0,175673.3502151966,,,,0.1629252471978877,0.11226963501598047,0.7467548847198486,0.008831463754177094,1e-05,0.0,1e-05,1e-05,73.25839,58.710224,378.2678,4.0605283,0.9896633252451392,0.5292008079857877,1.795775077677081,-1.15528809569537,0.45479783,0.50385153,1.7627634,-1.5238259
932,473142.0,0.0,99341.0,51.0,1735.0,1895128.0,0.01,21.0,21.0,0.0,175824.4634230137,,,,0.1750665066306681,0.1169669772626875,0.6664556860923767,0.00705218268558383,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,70.25896,56.709972,279.64917,3.2569652,1.121414841314189,0.31175180744312136,1.797030440903018,0.4612219674180955,0.4664786,0.5054087,1.75972,-1.3186616
933,473602.0,0.0,99377.0,51.0,1841.0,1896969.0,0.01,19.0,19.0,0.0,176014.0714223385,,,,0.14621595388744027,0.10222521085976276,0.6356415748596191,0.0072736055590212345,9.999999999999999e-06,1.6940658945086007e-21,1e-05,1e-05,72.878586,51.955772,273.1808,4.630486,1.0045662070371806,0.5089448933819849,1.8448936671178544,-1.1609781935042078,0.4642057,0.49785012,1.7670621,-1.5743742
934,474157.0,0.0,99350.0,51.0,2221.0,1899190.0,0.01,15.0,15.0,0.0,176208.2106642723,,,,0.1576848626623417,0.10412815762168309,0.5491533279418945,0.007531219162046909,1e-05,0.0,1e-05,1e-05,75.63891,59.920303,479.97894,4.3736057,0.7318790774683439,0.7685584459360779,1.800090036726306,-2.5011907163288285,0.31096488,0.5405267,1.7165695,-1.9396391
935,474820.0,0.0,98253.0,50.0,2649.0,1901839.0,0.01,5.0,5.0,0.0,176493.3765990734,,,,0.12954721363047503,0.08766850390622014,0.5945674180984497,0.006183253601193428,1e-05,0.0,1e-05,1e-05,85.97663,62.792625,374.7337,1.618499,0.37182989095151553,1.012058715214715,1.770026002604863,-2.5562825650550907,0.1883091,0.5979671,1.7665596,-2.067182
936,475297.0,0.0,98268.0,50.0,1908.0,1903747.0,0.01,18.0,18.0,0.0,176660.00960421562,,,,0.15370423579979023,0.10052478075617689,0.5789283514022827,0.0071829319931566715,9.999999999999999e-06,1.6940658945086007e-21,1e-05,1e-05,86.37169,66.10772,426.3808,2.7008,0.9216868113183171,0.5304100058983905,1.7907311064790696,-1.2385411365298302,0.3881766,0.4904672,1.7660316,-1.5720665
937,475730.0,0.0,98251.0,50.0,1735.0,1905482.0,0.01,21.0,21.0,0.0,176815.29293513298,,,,0.1488457448483718,0.10414948690373554,0.6285600066184998,0.009731855243444443,1e-05,0.0,1e-05,1e-05,81.46802,67.793625,588.098,4.29252,1.1265274833081527,0.3091020560869582,1.7895221454690904,0.4612219674180955,0.4808355,0.5082405,1.758121,-1.4650954
938,476206.0,0.0,98400.0,50.0,1901.0,1907383.0,0.01,19.0,19.0,0.0,176990.04913830757,,,,0.1445981229194685,0.09523955476108462,0.7076725959777832,0.01101954746991396,1e-05,0.0,1e-05,1e-05,82.22834,61.37745,388.1955,2.697378,0.9909922449641014,0.5343761646691063,1.8111658612254362,-1.2058141930369408,0.4663696,0.51360214,1.7647778,-1.4530082
939,476640.0,0.0,98288.0,50.0,1736.0,1909119.0,0.01,21.0,21.0,0.0,177159.30034303665,,,,0.16036863406167326,0.10112101739719828,0.5887507200241089,0.013024512678384781,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,91.779495,67.32205,389.2958,3.9705997,1.1273932500359296,0.3101811995245161,1.7895817799161882,0.45660974774391455,0.48378795,0.5068162,1.7685074,-1.373763
940,477164.0,0.0,98633.0,50.0,2097.0,1911216.0,0.01,15.0,15.0,0.0,177351.4594681263,,,,0.15587666676244663,0.09740591265226359,0.6379802227020264,0.008298011496663094,9.999999999999999e-06,1.6940658945086007e-21,1e-05,1e-05,87.65439,63.352337,427.60367,3.4800491,0.7496284167027217,0.6642352328728917,1.8195091377349748,-1.4983261949928806,0.2934247,0.5393484,1.723078,-1.9215198
941,477791.0,0.0,99236.0,50.0,2507.0,1913723.0,0.01,8.0,8.0,0.0,177609.07643532753,,,,0.1517594106424083,0.09427452154076459,0.5184391736984253,0.007920676842331886,1e-05,0.0,1e-05,1e-05,90.97206,67.341286,431.0538,5.711247,0.45864170896634865,1.024142941253175,1.78241759963741,-2.522930199208467,0.11011418,0.6275175,1.7376809,-1.9986756
942,478225.0,0.0,99043.0,50.0,1736.0,1915459.0,0.01,21.0,21.0,0.0,177775.19518995285,,,,0.1672863376751748,0.10187698869762088,0.5935828685760498,0.009548472240567207,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,91.1897,71.33961,583.9922,6.2631884,1.1271771760706792,0.3103460040171315,1.8141239680129366,0.4612219674180955,0.4768621,0.51378214,1.7492223,-1.4064441
943,478681.0,0.0,99047.0,50.0,1825.0,1917284.0,0.01,19.0,19.0,0.0,177940.0997979641,,,,0.19688075743697322,0.1171631452508013,0.6592417359352112,0.01021229662001133,9.999999999999999e-06,1.6940658945086007e-21,1e-05,1e-05,89.81055,73.335266,555.9654,4.343686,1.011451020067809,0.5179296369010546,1.8009857577871293,-1.1959460332220728,0.46963176,0.5045841,1.7603756,-1.5633646
944,479115.0,0.0,98823.0,50.0,1736.0,1919020.0,0.01,21.0,21.0,0.0,178090.19815301895,,,,0.17236255117035407,0.10167005109838945,0.7159627676010132,0.011190162971615791,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,89.05454,64.783005,376.2902,3.9149084,1.1262342553916243,0.30996278770305,1.7941649178031187,0.4612219674180955,0.47644982,0.5128722,1.7481046,-1.5588812
945,479616.0,0.0,98980.0,50.0,2005.0,1921025.0,0.01,16.0,16.0,0.0,178266.40604519844,,,,0.16953141182036457,0.11468965522614664,0.6975056529045105,0.011375950649380684,1e-05,0.0,1e-05,1e-05,83.82329,62.943855,376.3115,4.6240005,0.8164865369624689,0.7969014100876664,1.9359628863370997,-2.2590574336198537,0.30375263,0.57755035,1.7041386,-1.8527395
946,480179.0,0.0,99392.0,50.0,2252.0,1923277.0,0.01,12.0,12.0,0.0,178483.73075032234,,,,0.17540350809468364,0.11129939195439287,0.6847881078720093,0.011599617078900337,1e-05,0.0,1e-05,1e-05,88.212814,67.91801,508.42862,4.2787824,0.6405245006360647,0.9467186442333694,1.7914439585552149,-2.5578547063495805,0.3197453,0.5859274,1.7474704,-2.04119
947,480644.0,0.0,99265.0,50.0,1861.0,1925138.0,0.01,20.0,20.0,0.0,178644.2511191368,,,,0.18360444950240273,0.11377826981676356,0.5772498846054077,0.014098836109042168,1e-05,0.0,1e-05,1e-05,86.743416,64.858475,465.72366,4.661084,0.9973539975354011,0.43628322949516146,1.7979685408662767,-0.7560812373517174,0.4181302,0.46010295,1.7668165,-1.848717
948,481078.0,0.0,99107.0,50.0,1735.0,1926873.0,0.01,21.0,21.0,0.0,178798.0289080143,,,,0.17939897566629406,0.11677241734687013,0.7846816778182983,0.012436194345355034,1e-05,0.0,1e-05,1e-05,86.62895,65.78118,423.74945,4.3129654,1.1268559271355878,0.3101578893280828,1.7966203732084245,0.4612219674180955,0.48019624,0.51017445,1.7846997,-1.3377264
949,481586.0,0.0,99158.0,50.0,2032.0,1928905.0,0.01,16.0,16.0,0.0,179021.08173704147,,,,0.18422258432265223,0.11701030364446803,0.6493124961853027,0.017333772033452988,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,89.78634,68.13628,492.31198,6.584787,0.8139724131755832,0.6941614971433627,1.8083934675308122,-1.6410188656973617,0.33817166,0.53728765,1.7638587,-2.0112195
950,482188.0,0.0,99413.0,50.0,2408.0,1931313.0,0.01,10.0,10.0,0.0,179242.70793008804,,,,0.1810317644277012,0.11900736663885801,0.8006442785263062,0.011600774712860584,1e-05,0.0,1e-05,1e-05,84.62643,67.173355,431.59695,2.5364609,0.5429222487420428,0.9086291225648294,1.8902806109280208,-2.2753410351422994,0.24350989,0.5747808,1.7642639,-1.9535342
951,482874.0,0.0,98056.0,49.0,2742.0,1934055.0,0.01,-1.0,-1.0,0.0,179513.3538029194,,,,0.18094699892131258,0.10900199988528937,0.6589462757110596,0.010405417531728745,1e-05,0.0,1e-05,1e-05,88.77103,63.538326,326.7474,4.680979,0.21366658528190322,1.1191696358989691,1.8380776054895502,-2.5957046690609147,0.19028579,0.54106295,1.7463677,-1.8733094
952,483308.0,0.0,99792.0,50.0,1736.0,1935791.0,0.01,21.0,21.0,0.0,179664.83101701736,,,,0.2049997461324532,0.12950652774169238,0.9044256806373596,0.014297237619757652,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,85.45058,66.944626,455.25027,4.55045,1.1289245463930213,0.30862775313015134,1.8108714142802458,0.4612219674180955,0.48157254,0.5120601,1.7635381,-1.409174
953,483816.0,0.0,99661.0,50.0,2032.0,1937823.0,0.01,16.0,16.0,0.0,179856.59086203575,,,,0.18753039641452468,0.12229679328556496,0.7615518569946289,0.010086351074278355,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,90.72266,69.31875,360.5643,3.2542136,0.825771376043046,0.7275051893903965,1.7982553163531523,-1.9028261669548554,0.38171154,0.5282674,1.7824446,-1.7872089
954,484250.0,0.0,99461.0,50.0,1736.0,1939559.0,0.01,21.0,21.0,0.0,180036.30626916885,,,,0.16546910166019393,0.0974396922668001,0.6898411512374878,0.01565980352461338,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,100.837,73.72062,483.16797,8.28086,1.1282343794887866,0.30837109436477667,1.7904821378778428,0.4612219674180955,0.47839192,0.51336545,1.7473409,-1.5336882
955,484684.0,0.0,99459.0,50.0,1736.0,1941295.0,0.01,21.0,21.0,0.0,180187.07505607605,,,,0.17907767327425117,0.10691120522663215,0.5374402403831482,0.01567072607576847,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,103.446365,77.05772,545.56354,3.2615778,1.1301280967586504,0.3100484953902665,1.793062542159459,0.4612219674180955,0.4836209,0.513203,1.7539141,-1.7775261
956,485157.0,0.0,99378.0,50.0,1893.0,1943188.0,0.01,18.0,18.0,0.0,180351.39504003525,,,,0.1734710199793852,0.10646040173073777,0.7711375951766968,0.018177444115281105,9.999999999999999e-06,1.6940658945086007e-21,1e-05,1e-05,97.06162,64.74219,403.3165,5.594077,0.9437289699331721,0.5330997065589231,1.7893047310083579,-1.0989033534353907,0.42337164,0.5127999,1.761613,-1.6139089
957,485599.0,0.0,99345.0,50.0,1770.0,1944958.0,0.01,21.0,21.0,0.0,180539.28242707253,,,,0.1611185587091346,0.1022684337012588,0.5937113761901855,0.02121390961110592,1e-05,0.0,1e-05,1e-05,101.44253,66.55903,362.7441,4.0499763,1.1171478930572423,0.31812856749270374,1.790797088820836,0.38878391807422696,0.49305266,0.5054779,1.7664272,-1.4770268
958,486033.0,0.0,98913.0,50.0,1735.0,1946693.0,0.01,21.0,21.0,0.0,180728.98912405968,,,,0.14004834413993028,0.08674803782499912,0.5112314224243164,0.016163552179932594,1e-05,0.0,1e-05,1e-05,107.00922,69.32219,444.33472,5.7272763,1.1340876502759438,0.3095944013975986,1.8084012908529252,0.4612219674180955,0.48820722,0.5151771,1.7608825,-1.5330102
959,486467.0,0.0,98664.0,50.0,1735.0,1948428.0,0.01,21.0,21.0,0.0,180884.98269796371,,,,0.13528850857460278,0.08249895143143596,0.4213942885398865,0.013201678171753883,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,108.268234,80.65513,433.76285,6.532049,1.135159338744359,0.31111466404389093,1.8069413942884416,0.4612219674180955,0.49717346,0.5103293,1.7670821,-1.503114
960,486960.0,0.0,98849.0,50.0,1974.0,1950402.0,0.01,18.0,18.0,0.0,181066.00897097588,,,,0.13070319808687086,0.07638008467275625,0.43583816289901733,0.01180709432810545,1e-05,0.0,1e-05,1e-05,105.75068,73.320114,477.97324,6.089065,0.9029893650367634,0.4997543307815485,1.7924846453260392,-0.4326262790073612,0.36341184,0.5216631,1.7287539,-1.6735922
961,487433.0,0.0,98832.0,50.0,1889.0,1952291.0,0.01,17.0,17.0,0.0,181230.55558395386,,,,0.1377202808517584,0.08893737069759682,0.6750439405441284,0.014815114438533783,1e-05,0.0,1e-05,1e-05,110.62101,73.965454,412.85196,5.7623653,0.8989680580345524,0.5913699672536902,1.842019129857625,-1.3195286049669916,0.30081335,0.55455476,1.7148566,-1.8981001
962,487979.0,0.0,99264.0,50.0,2185.0,1954476.0,0.01,11.0,11.0,0.0,181420.53663301468,,,,0.13792849285528064,0.08150681266309909,0.49901530146598816,0.014114068821072578,1e-05,0.0,1e-05,1e-05,111.239365,81.87861,498.10504,5.437804,0.6270188084599635,0.858730164229666,1.788495813090703,-2.131121806857783,0.31073466,0.54745924,1.7814534,-1.7750297
963,488621.0,0.0,99674.0,50.0,2569.0,1957045.0,0.01,9.0,9.0,0.0,181643.3482890129,,,,0.1515951375622082,0.0904091477025268,0.5619379878044128,0.006872718222439289,1e-05,0.0,1e-05,1e-05,104.50263,71.98193,400.3548,2.0528798,0.503027031836412,0.9015092133066452,1.798454306459735,-2.4403646242130272,0.24881123,0.58130175,1.7528203,-1.8418497
964,489064.0,0.0,99456.0,50.0,1770.0,1958815.0,0.01,21.0,21.0,0.0,181818.29346609116,,,,0.1464686408727251,0.09068984786778,0.5472714900970459,0.013114513829350471,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,96.1094,66.78713,404.33533,5.9072833,1.1170136165332665,0.31777093787396415,1.794945023393939,0.38878391807422696,0.4953824,0.50469357,1.7813922,-1.4895486
965,489520.0,0.0,99333.0,50.0,1824.0,1960639.0,0.01,19.0,19.0,0.0,181980.5363252163,,,,0.15208014844622658,0.08495563380434032,0.4882029891014099,0.008154208771884441,9.999999999999999e-06,1.6940658945086007e-21,1e-05,1e-05,108.219,70.92201,405.60367,3.6661572,1.0191645019038926,0.5104173882738154,1.808005694825551,-1.4936941608472343,0.47467697,0.50151926,1.7596264,-1.5578877
966,489953.0,0.0,99172.0,50.0,1735.0,1962374.0,0.01,21.0,21.0,0.0,182135.31915807724,,,,0.15160064329339437,0.09391565354432545,0.573375403881073,0.015207084827125072,1e-05,0.0,1e-05,1e-05,109.458305,78.785614,584.3907,3.9791038,1.1311596248888238,0.3109360611967191,1.7961290398600798,0.4612219674180955,0.49478042,0.50443065,1.7660009,-1.3335954
967,490425.0,0.0,99259.0,50.0,1886.0,1964260.0,0.01,19.0,19.0,0.0,182316.05389213562,,,,0.14065367707116588,0.08195375077292111,0.49260184168815613,0.00791415385901928,1e-05,0.0,1e-05,1e-05,105.63386,73.622154,444.03653,4.0485606,0.9885868408165842,0.4544352510706887,1.8170309879511066,-0.43665829564360525,0.4706315,0.49935165,1.7621497,-1.3890626
968,490966.0,0.0,99248.0,50.0,2166.0,1966426.0,0.01,12.0,12.0,0.0,182541.0136911869,,,,0.14651045398425153,0.09184768164484801,0.4989417791366577,0.011126511730253696,9.999999999999999e-06,1.6940658945086007e-21,1e-05,1e-05,96.50692,69.62184,439.6692,3.5853734,0.6376236918321504,0.9136536455639582,1.7669205046861838,-2.643777341857311,0.25784466,0.5644137,1.6976185,-2.0240889
969,491400.0,0.0,98720.0,50.0,1736.0,1968162.0,0.01,21.0,21.0,0.0,182720.79085612297,,,,0.16810040752130279,0.10479075945559765,0.7615410685539246,0.00776972621679306,1e-05,0.0,1e-05,1e-05,108.84049,82.433304,495.6207,3.8563,1.13005947090282,0.31191961741772656,1.7952273109915953,0.4612219674180955,0.49770242,0.50190943,1.7642262,-1.4315861
970,491883.0,0.0,98722.0,50.0,1930.0,1970092.0,0.01,18.0,18.0,0.0,182914.30919599533,,,,0.15720382442744255,0.09883299440689697,0.5845113396644592,0.010837949812412262,1e-05,0.0,1e-05,1e-05,92.88863,67.2539,365.1996,2.5299654,0.9281644036560119,0.6473279410686194,1.7941263237956266,-2.200547630738067,0.41841963,0.5359904,1.7665571,-1.9967287
971,492350.0,0.0,98837.0,50.0,1868.0,1971960.0,0.01,19.0,19.0,0.0,183087.06357717514,,,,0.15155462402954092,0.09722908459100658,0.7278817892074585,0.009532637894153595,1e-05,0.0,1e-05,1e-05,92.388306,71.44104,414.95316,3.9920266,0.9909915824855215,0.5336620544270613,1.8022226909163694,-1.1417328610702033,0.46094656,0.49391416,1.7476115,-2.0545502
972,492870.0,0.0,98583.0,50.0,2080.0,1974040.0,0.01,15.0,15.0,0.0,183301.0791811943,,,,0.14269871795549988,0.08910847827391055,0.5348050594329834,0.009992506355047226,9.999999999999999e-06,1.6940658945086007e-21,1e-05,1e-05,100.241974,70.49615,392.56458,4.7626743,0.7813348461720367,0.656577004800531,1.8390172211299862,-1.1993453457182581,0.39606214,0.4968788,1.7280988,-1.445932
973,493531.0,0.0,99490.0,50.0,2643.0,1976683.0,0.01,2.0,2.0,0.0,183546.8972799778,,,,0.14836604142936338,0.09551205669223242,0.6660648584365845,0.007545465603470802,1e-05,0.0,1e-05,1e-05,87.053894,67.40571,506.63916,4.087533,0.30376277512933225,1.1812966108212801,1.802730534751317,-2.5849639598917444,0.21783431,0.63446087,1.7623038,-1.8707293
