Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Q/Mean,Q/Stdev,Q/Max,Q/Min
819,395728.0,0.0,98374.0,54.0,1723.0,1585913.0,0.01,20.0,20.0,0.0,147255.33432412148,,,,0.17167914764233919,0.10423847504283358,0.5764232277870178,0.009814120829105377,1e-05,0.0,1e-05,1e-05,61.065826,50.240227,318.8876,2.7681534,1.1133785076565939,0.4248671947646891,1.8557881604286088,-0.49470588141480787,0.4433647,0.5309293,1.7870897,-1.3150743
820,396141.0,0.0,98279.0,54.0,1654.0,1587567.0,0.01,21.0,21.0,0.0,147391.63350009918,,,,0.17482690670759785,0.1026274516994084,0.5961061716079712,0.009427505545318127,1e-05,0.0,1e-05,1e-05,60.886585,50.610344,312.0281,3.8574824,1.188776328349588,0.3131412552847459,1.8150221029284697,0.4612219674180955,0.4618037,0.53178173,1.7797266,-1.385191
821,396555.0,0.0,99932.0,55.0,1653.0,1589220.0,0.01,21.0,21.0,0.0,147548.28953433037,,,,0.17132589117495328,0.1061032076552207,0.579374372959137,0.01186748594045639,1e-05,0.0,1e-05,1e-05,67.56784,55.75859,328.4879,2.8307009,1.1964149543243656,0.3107294411711069,1.9094074763137179,0.4612219674180955,0.47270203,0.5366758,1.7739946,-1.2878263
822,397048.0,0.0,99855.0,55.0,1975.0,1591195.0,0.01,14.0,14.0,0.0,147711.6960670948,,,,0.17188788389382811,0.111423757941154,0.6087386608123779,0.015190444886684418,1e-05,0.0,1e-05,1e-05,70.71575,56.80613,345.8155,2.5650282,0.8002363182261948,0.87216330842577,1.892975322342227,-2.287987150309863,0.37521213,0.54562783,1.8023473,-1.5895183
823,397503.0,0.0,98282.0,54.0,1820.0,1593015.0,0.01,19.0,19.0,0.0,147861.41265416145,,,,0.17470494999718494,0.10731722223837686,0.6358771324157715,0.00851182546466589,1e-05,0.0,1e-05,1e-05,63.42404,52.07805,302.82532,2.5088575,1.0271710397328357,0.5465455276027587,1.815481654739688,-1.1011647261145696,0.35904998,0.55909467,1.7830817,-1.6854905
824,397938.0,0.0,98171.0,54.0,1740.0,1594755.0,0.01,19.0,19.0,0.0,148021.66739034653,,,,0.17506003296775272,0.11602735654621331,0.8482826948165894,0.010640652850270271,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,63.196365,53.32001,377.9341,3.9991593,1.068830421590586,0.5363403412070352,1.8154108146193724,-1.2974400027064354,0.4347511,0.54296166,1.7884629,-1.4156216
825,398356.0,0.0,99841.0,55.0,1670.0,1596425.0,0.01,20.0,20.0,0.0,148172.49491930008,,,,0.17729984074652338,0.10281066178921007,0.5523009300231934,0.008951576426625252,1e-05,0.0,1e-05,1e-05,62.79593,53.794807,316.7692,2.6942601,1.1410895767644749,0.3759498503073378,1.802613548374484,-0.07648004007520548,0.40065745,0.5151406,1.7517259,-1.2265667
826,398791.0,0.0,99875.0,55.0,1741.0,1598166.0,0.01,19.0,19.0,0.0,148331.36094522476,,,,0.17387751008159127,0.10441557553030668,0.6069636940956116,0.017384910956025124,1e-05,0.0,1e-05,1e-05,60.50351,47.00347,231.58775,4.089564,1.0737555991866632,0.5383339108665143,1.8159145334723692,-1.2677513315504725,0.45487434,0.53673255,1.7878501,-1.4097809
827,399319.0,0.0,97979.0,54.0,2110.0,1600276.0,0.01,12.0,12.0,0.0,148527.25693011284,,,,0.17147939184426583,0.10442685982163856,0.5604709982872009,0.009468503296375275,9.999999999999999e-06,1.6940658945086007e-21,1e-05,1e-05,61.754047,51.83574,274.4082,3.1416361,0.69455837667379,0.8192068920930198,1.8198202592920274,-2.250635657517495,0.22145818,0.5779095,1.7801629,-1.7301662
828,399791.0,0.0,99869.0,55.0,1890.0,1602166.0,0.01,17.0,17.0,0.0,148734.6337263584,,,,0.16915957158297237,0.10846994251658654,0.6316055059432983,0.008359977044165134,1e-05,0.0,1e-05,1e-05,56.676113,50.253925,323.59433,2.6292174,0.9278975084916665,0.5901949357322084,1.81003507170708,-1.166269119006985,0.3505255,0.5491963,1.7514768,-1.4943734
829,400268.0,0.0,99886.0,55.0,1909.0,1604075.0,0.01,17.0,17.0,0.0,148907.6394212246,,,,0.1828253908547528,0.10998298456099757,0.6749308705329895,0.013723168522119522,9.999999999999999e-06,1.6940658945086007e-21,1e-05,1e-05,63.087334,54.203835,375.67313,2.339395,0.9316339575377606,0.633668941199849,1.8129862466815214,-1.2558160676783259,0.42533955,0.5321565,1.7950042,-1.6016437
830,400681.0,0.0,99700.0,55.0,1652.0,1605727.0,0.01,21.0,21.0,0.0,149078.28434300423,,,,0.16878633780260255,0.11189689992413068,0.6979091763496399,0.008707625791430473,1e-05,0.0,1e-05,1e-05,61.921993,51.714848,326.3499,3.160131,1.1958205992034565,0.31139348013329826,1.8371584633353453,0.4612219674180955,0.47587875,0.5360591,1.7955838,-1.3317379
831,401108.0,0.0,99737.0,55.0,1707.0,1607434.0,0.01,20.0,20.0,0.0,149229.71212625504,,,,0.16520632829674534,0.10090765325604158,0.47450846433639526,0.008802180178463459,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,58.508564,47.14687,303.36154,2.7288294,1.1224658673709758,0.39833920422251423,1.8170456806185942,-0.2145023032095632,0.4381652,0.53245366,1.7878841,-1.4707513
832,401604.0,0.0,99827.0,55.0,1983.0,1609417.0,0.01,16.0,16.0,0.0,149409.64363527298,,,,0.16681094913961245,0.10505830848272417,0.7100308537483215,0.008892390877008438,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,65.09282,55.10526,323.0257,2.4268684,0.8663677061902101,0.6051448079125523,1.8236155131819944,-0.5340014948671992,0.38279107,0.5371467,1.785211,-1.5048883
833,402030.0,0.0,99808.0,55.0,1705.0,1611122.0,0.01,20.0,20.0,0.0,149569.06151509285,,,,0.1726845638813372,0.10020252796969542,0.5295095443725586,0.011530226096510887,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,68.398926,57.551487,300.59952,2.2468648,1.1182131293800373,0.39168042402213565,1.813984535074542,-0.16726607351918849,0.4140882,0.53435117,1.774641,-1.4719088
834,402443.0,0.0,99684.0,55.0,1652.0,1612774.0,0.01,21.0,21.0,0.0,149751.64467811584,,,,0.1712618460269875,0.1039932161398687,0.6246634721755981,0.011917633935809135,1e-05,0.0,1e-05,1e-05,64.72769,53.64676,306.08026,3.6662333,1.197145816741381,0.309980785525839,1.8173556545737486,0.4612219674180955,0.47744605,0.53726804,1.7926067,-1.4713848
835,402860.0,0.0,99701.0,55.0,1669.0,1614443.0,0.01,21.0,21.0,0.0,149933.39087629318,,,,0.1710280137029376,0.11125560044922592,0.7388262152671814,0.010214371606707573,1e-05,0.0,1e-05,1e-05,71.121216,56.25529,324.32172,2.348693,1.1836038648125713,0.310149195531261,1.8233747926101618,0.4612219674180955,0.45948538,0.5413102,1.7866464,-1.318815
836,403304.0,0.0,99823.0,55.0,1775.0,1616218.0,0.01,19.0,19.0,0.0,150131.27103114128,,,,0.1577987939678553,0.09224753909465416,0.5050760507583618,0.014187921769917011,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,71.875786,54.984833,329.72287,2.8768036,1.0541256295205121,0.5328649613277822,1.8196653047564726,-1.4136460974043543,0.44438556,0.52899945,1.7763783,-1.3014443
837,403717.0,0.0,99648.0,55.0,1653.0,1617871.0,0.01,21.0,21.0,0.0,150280.4265871048,,,,0.14891492976123788,0.08964042425605255,0.5072488784790039,0.010355796664953232,1e-05,0.0,1e-05,1e-05,61.207676,49.412598,307.1495,2.80702,1.1962494774746923,0.309701538076942,1.818811766243289,0.4612219674180955,0.47872072,0.5380226,1.782944,-1.466174
838,404207.0,0.0,99799.0,55.0,1957.0,1619828.0,0.01,17.0,17.0,0.0,150451.69293117523,,,,0.14933440106747584,0.0936486103789719,0.4493483901023865,0.008073907345533371,1e-05,0.0,1e-05,1e-05,69.27629,54.165836,304.86426,2.0024061,0.9072849547815638,0.6979567679547953,1.8188702383998137,-1.7541930002701918,0.39921063,0.5484329,1.794102,-1.5880421
839,404669.0,0.0,99995.0,55.0,1848.0,1621676.0,0.01,17.0,17.0,0.0,150614.38266706467,,,,0.15652054689171446,0.10085464697485323,0.5593374967575073,0.008889165706932545,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,66.701805,50.69948,293.62613,2.3634713,0.9403776371899739,0.5862848499789304,1.8183543601992826,-1.373398150426739,0.300809,0.5695969,1.7852877,-1.5893205
840,405095.0,0.0,99997.0,55.0,1707.0,1623383.0,0.01,20.0,20.0,0.0,150769.63521409035,,,,0.1563552808051518,0.09716797104906524,0.5056238770484924,0.012251228094100952,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,68.86638,54.759644,393.06445,3.8666267,1.1267950800871491,0.4285260660221794,1.8193702915671568,-0.4900142537504347,0.46137094,0.54026616,1.7854526,-1.5859691
841,405522.0,0.0,98326.0,54.0,1705.0,1625088.0,0.01,20.0,20.0,0.0,150922.85752129555,,,,0.16851584980168113,0.10328749518063157,0.5465855598449707,0.012627937830984592,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,67.22758,50.979156,279.37662,4.218321,1.1111210409221193,0.40289039410251754,1.8241623857978086,-0.34817243666626796,0.40144494,0.5272874,1.7774895,-1.4315706
842,405957.0,0.0,98031.0,54.0,1741.0,1626829.0,0.01,19.0,19.0,0.0,151101.2043991089,,,,0.15704251373208117,0.09696961341011805,0.5036051273345947,0.01279599592089653,1e-05,0.0,1e-05,1e-05,68.9313,54.9167,364.68048,4.9653487,1.0720036006145501,0.5240080014948496,1.8193823615077238,-1.1324933721846278,0.45211664,0.5358401,1.7878747,-1.4590216
843,406392.0,0.0,99771.0,55.0,1740.0,1628569.0,0.01,19.0,19.0,0.0,151270.28318810463,,,,0.16006399914836403,0.09876506824702776,0.5385239124298096,0.011069552972912788,1e-05,0.0,1e-05,1e-05,68.01792,51.492706,252.31187,3.1408784,1.0742038085029764,0.5236643125657254,1.8185717979434233,-1.1180783464735682,0.46104443,0.5354376,1.7855295,-1.4045777
844,406818.0,0.0,99467.0,55.0,1706.0,1630275.0,0.01,20.0,20.0,0.0,151434.35056614876,,,,0.1585730269022216,0.09163065944498877,0.5043585300445557,0.009586716070771217,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,67.07359,50.911343,258.72488,3.439801,1.1204881559997197,0.39041044432087135,1.818663171863864,-0.12803892671607542,0.43229035,0.53088135,1.774697,-1.3378837
845,407232.0,0.0,99385.0,55.0,1653.0,1631928.0,0.01,21.0,21.0,0.0,151614.95253133774,,,,0.15997623138301093,0.09864701754965585,0.6625940203666687,0.009057756513357162,1e-05,0.0,1e-05,1e-05,65.706245,50.339947,290.75525,1.1400038,1.1961402733818705,0.3121452339091886,1.8189756790164213,0.4612219674180955,0.48474863,0.5312815,1.7824519,-1.414909
846,407645.0,0.0,99332.0,55.0,1652.0,1633580.0,0.01,21.0,21.0,0.0,151771.1793782711,,,,0.1613867798725427,0.09181119283074003,0.46708646416664124,0.01096775196492672,1e-05,0.0,1e-05,1e-05,65.61762,52.198765,346.99387,3.1621137,1.1965724848137484,0.3104748876846158,1.8255931654933195,0.4612219674180955,0.4887303,0.53171325,1.7885691,-1.3270869
847,408102.0,0.0,99192.0,55.0,1829.0,1635409.0,0.01,17.0,17.0,0.0,151955.31970620155,,,,0.14805894851770163,0.09336625828622855,0.6466420888900757,0.0067655122838914394,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,62.986782,51.95101,309.7798,2.076338,0.9532459343762052,0.6985704139505496,1.8201052466395597,-1.9990637601001882,0.40400487,0.54469293,1.8017924,-1.426278
848,408515.0,0.0,99032.0,55.0,1652.0,1637061.0,0.01,21.0,21.0,0.0,152096.98481321335,,,,0.15061338912001102,0.09379009162127845,0.5160937309265137,0.008185232989490032,1e-05,0.0,1e-05,1e-05,65.991394,51.22285,283.41165,2.598188,1.1946390865292795,0.31100962043898,1.8176179448130827,0.4612219674180955,0.48040935,0.5282436,1.8002638,-1.2495395
849,408981.0,0.0,98895.0,55.0,1865.0,1638926.0,0.01,17.0,17.0,0.0,152259.9626660347,,,,0.14656092818874403,0.0961635237733647,0.679527223110199,0.008394788019359112,1e-05,0.0,1e-05,1e-05,62.172653,51.604877,360.51498,2.6972723,0.9291330310378616,0.643816936938332,1.8188000241282682,-1.3903735706596991,0.36546218,0.5420654,1.8010532,-1.6222126
850,409521.0,0.0,99401.0,55.0,2158.0,1641084.0,0.01,10.0,10.0,0.0,152470.86752009392,,,,0.15754090999770495,0.09686911005990943,0.5575758218765259,0.007671568542718887,1e-05,0.0,1e-05,1e-05,59.396297,51.652477,377.02548,3.7212572,0.6269139359098247,0.8948044922066147,1.8182057062152128,-2.1897327843334367,0.31670165,0.54542875,1.8013312,-1.4859445
851,409954.0,0.0,99161.0,55.0,1734.0,1642818.0,0.01,20.0,20.0,0.0,152619.19841504097,,,,0.15605515945169376,0.09737834008018945,0.5803706645965576,0.013873965479433537,1e-05,0.0,1e-05,1e-05,61.707066,49.805267,351.0457,1.5316584,1.1127676012733911,0.4228250920476168,1.816704831457446,-0.612932805497548,0.47106707,0.5294878,1.7850703,-1.5409392
852,410398.0,0.0,98893.0,55.0,1776.0,1644594.0,0.01,19.0,19.0,0.0,152772.06665611267,,,,0.15914980192912054,0.09665228165328758,0.5441941022872925,0.01051100343465805,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,60.305473,55.948963,504.91702,1.6063789,1.0493069742890866,0.45995722478551754,1.8188500920298796,-0.3148323518406082,0.4065824,0.54404724,1.7786945,-1.4043716
853,410811.0,0.0,98876.0,55.0,1653.0,1646247.0,0.01,21.0,21.0,0.0,152914.7435541153,,,,0.1450405158305464,0.09418589709536375,0.5161410570144653,0.007320347707718611,1e-05,0.0,1e-05,1e-05,54.347008,51.26135,336.9522,1.6154071,1.1977737137465252,0.31077257123631596,1.8180977622035246,0.4612219674180955,0.493077,0.52891654,1.7837837,-1.4045086
854,411260.0,0.0,98652.0,55.0,1793.0,1648040.0,0.01,18.0,18.0,0.0,153068.62747693062,,,,0.14423202135990973,0.09316659055918476,0.5491194725036621,0.009509121999144554,1e-05,0.0,1e-05,1e-05,60.48167,51.642967,288.05676,2.0523527,1.0111695305428747,0.5584310666783996,1.8647254851207666,-1.2909087499075382,0.4012206,0.5519662,1.7865089,-1.4622033
855,411704.0,0.0,98599.0,55.0,1776.0,1649816.0,0.01,18.0,18.0,0.0,153220.04367113113,,,,0.14782465301739336,0.0949497984778565,0.6223354935646057,0.006495121866464615,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,52.396492,42.84569,302.55032,2.3055182,1.0181141116367491,0.6393200489436676,1.8176044741633635,-1.8096583486183309,0.41572872,0.548924,1.7931187,-1.4355539
856,412247.0,0.0,98969.0,55.0,2172.0,1651988.0,0.01,15.0,15.0,0.0,153425.18260908127,,,,0.1464479179061524,0.09855101975575654,0.5680233836174011,0.008768981322646141,1e-05,0.0,1e-05,1e-05,54.084175,41.0646,255.2578,2.313392,0.7802083890709712,0.6959868561670819,1.8168977418902617,-1.438530968419658,0.3383587,0.5292822,1.7928957,-1.6937544
857,412673.0,0.0,98864.0,55.0,1706.0,1653694.0,0.01,20.0,20.0,0.0,153570.6358950138,,,,0.14514653700373262,0.09320455432612104,0.5226802825927734,0.006268111057579517,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,52.65547,42.79845,262.2675,2.342188,1.1334675684667148,0.3977386667422344,1.824270419216464,-0.24991708835627646,0.47265577,0.5332583,1.785461,-1.5084523
858,413091.0,0.0,98339.0,55.0,1670.0,1655364.0,0.01,21.0,21.0,0.0,153713.15206718445,,,,0.14989777720359523,0.10000644615717262,0.48739856481552124,0.00537705235183239,1e-05,0.0,1e-05,1e-05,51.6476,44.256577,245.46571,2.4124427,1.1846322003636003,0.3130719389982586,1.8206859150889616,0.4612219674180955,0.48480138,0.52718025,1.8013335,-1.337336
859,413548.0,0.0,98337.0,55.0,1828.0,1657192.0,0.01,17.0,17.0,0.0,153872.8625881672,,,,0.1354959233535588,0.08433053921641129,0.5205555558204651,0.005175432190299034,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,40.896675,36.46061,221.06137,1.4829514,0.9535745871455708,0.644472515844329,1.8142265421937913,-1.2489013178614647,0.28709254,0.61335635,1.7984437,-1.7075404
860,414020.0,0.0,98345.0,55.0,1891.0,1659083.0,0.01,17.0,17.0,0.0,154066.42020201683,,,,0.13606782069121945,0.09415705855328947,0.5925959348678589,0.007448439486324787,1e-05,0.0,1e-05,1e-05,50.08649,40.647728,252.2047,1.8067281,0.9357247558123813,0.6568102214749972,1.8167512634757261,-1.8397759564789338,0.3936016,0.5431759,1.7889665,-1.6623857
861,414494.0,0.0,98446.0,55.0,1895.0,1660978.0,0.01,17.0,17.0,0.0,154254.09180521965,,,,0.1389577333927627,0.08919947323837453,0.5644292235374451,0.007067961618304253,9.999999999999999e-06,1.6940658945086007e-21,1e-05,1e-05,47.967857,40.584614,346.4164,1.4768701,0.912096387225113,0.6584807370022833,1.8186544695857267,-1.4872967364049985,0.25940472,0.5886143,1.779185,-1.6550403
862,415026.0,0.0,98672.0,55.0,2127.0,1663105.0,0.01,13.0,13.0,0.0,154439.81913805008,,,,0.14599643542109184,0.09229499937324485,0.5966303944587708,0.009306484833359718,1e-05,0.0,1e-05,1e-05,49.278706,43.308918,272.564,2.5227575,0.7091352319689768,0.8959596765340976,1.8132377061966771,-2.288110129592616,0.24191046,0.5891616,1.7598475,-1.6074605
863,415439.0,0.0,98514.0,55.0,1653.0,1664758.0,0.01,21.0,21.0,0.0,154580.62969613075,,,,0.14175763126963312,0.09105823452919297,0.593254566192627,0.004302393179386854,1e-05,0.0,1e-05,1e-05,47.736717,44.179886,343.32013,0.8610992,1.197642982794402,0.3104586395311528,1.8189853051665525,0.4612219674180955,0.49967045,0.5255264,1.7946533,-1.2459924
864,415852.0,0.0,98413.0,55.0,1652.0,1666410.0,0.01,21.0,21.0,0.0,154746.02676033974,,,,0.15119637003434555,0.09660754742327136,0.49670952558517456,0.008234825916588306,1e-05,0.0,1e-05,1e-05,54.598305,47.526997,351.14584,1.8866259,1.1975734808929812,0.3098650174696574,1.8202412048342924,0.4612219674180955,0.4993317,0.52766937,1.7972665,-1.2613021
865,416292.0,0.0,98519.0,55.0,1758.0,1668168.0,0.01,19.0,19.0,0.0,154905.93005013466,,,,0.1350992132158188,0.08525612057137867,0.4388180077075958,0.004685761407017708,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,51.54698,43.02665,248.48889,1.3337891,1.062504844185973,0.5326214611343463,1.8244482496741514,-1.098943050128811,0.4378258,0.5393609,1.787659,-1.506461
866,416718.0,0.0,98263.0,55.0,1706.0,1669874.0,0.01,20.0,20.0,0.0,155071.49481010437,,,,0.13606403465929306,0.09448680700334648,0.48925915360450745,0.005757766775786877,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,52.310997,45.18675,288.5947,2.0488822,1.131206163173337,0.3922483671211775,1.8190739968779783,-0.2205185765068146,0.47585186,0.5281076,1.8005424,-1.4154406
867,417394.0,0.0,99313.0,55.0,2703.0,1672577.0,0.01,4.0,4.0,0.0,155318.315305233,,,,0.12951503123829042,0.08810771336479571,0.4667068123817444,0.0058254762552678585,1e-05,0.0,1e-05,1e-05,49.21941,40.84951,252.37473,1.7710761,0.38142129492700805,0.8999100759560368,1.8104635694983702,-2.5542042255981587,0.13122259,0.53410673,1.7431405,-1.632064
868,417807.0,0.0,98910.0,55.0,1652.0,1674229.0,0.01,21.0,21.0,0.0,155494.5111899376,,,,0.14790011474019318,0.10333838830399096,0.5765947699546814,0.005190578289330006,1e-05,0.0,1e-05,1e-05,52.98316,48.05881,277.87808,2.4189672,1.197010343767965,0.3099839080117537,1.8229000786307554,0.4612219674180955,0.5015306,0.5249183,1.7929783,-1.248139
869,418264.0,0.0,98943.0,55.0,1827.0,1676056.0,0.01,17.0,17.0,0.0,155660.96547102928,,,,0.15351807979125065,0.1050176665739617,0.6358859539031982,0.0077722636051476,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,49.14489,39.28703,239.95412,1.7462171,0.9531366995151571,0.6725397791722175,1.818799934721301,-1.8461214304550313,0.4063087,0.5306077,1.7897385,-1.5769774
870,418874.0,0.0,99732.0,55.0,2441.0,1678497.0,0.01,5.0,5.0,0.0,155891.73130607605,,,,0.1453189682261255,0.09598537863659791,0.5043980479240417,0.00498578418046236,1e-05,0.0,1e-05,1e-05,52.65324,46.786526,268.4993,1.2413292,0.4337909278500825,1.1077184162116227,1.8211308041575651,-2.360323614683966,0.28911138,0.58436835,1.7888687,-1.6941535
871,419300.0,0.0,99732.0,55.0,1705.0,1680202.0,0.01,20.0,20.0,0.0,156036.02881717682,,,,0.18092788356146447,0.11317212274885939,0.6102453470230103,0.006382230203598738,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,56.61807,47.21733,281.3387,3.837788,1.1254527705549298,0.393485905942519,1.821270547247241,-0.35163558909743775,0.45455095,0.53019565,1.7894422,-1.3933207
872,419834.0,0.0,99890.0,55.0,2135.0,1682337.0,0.01,12.0,12.0,0.0,156222.49473810196,,,,0.16044186885827935,0.10657151343924533,0.665441632270813,0.008373502641916275,1e-05,0.0,1e-05,1e-05,55.454487,43.06082,268.99582,2.8488305,0.672172119636498,0.8343758276493917,1.8181580049585313,-2.1869605940726964,0.21947047,0.5990672,1.7547039,-1.7669036
873,420247.0,0.0,99800.0,55.0,1653.0,1683990.0,0.01,21.0,21.0,0.0,156362.1773250103,,,,0.16098580421252992,0.09881812731868385,0.584459662437439,0.009675240144133568,1e-05,0.0,1e-05,1e-05,55.63777,47.14412,338.76447,1.9382772,1.1963443072430493,0.30930375543198857,1.8209973195555906,0.4612219674180955,0.48378098,0.53851,1.8054421,-1.306439
874,420660.0,0.0,99729.0,55.0,1652.0,1685642.0,0.01,21.0,21.0,0.0,156504.32791018486,,,,0.16895358459279844,0.10456441962936046,0.7021421790122986,0.014680893160402775,1e-05,0.0,1e-05,1e-05,48.00417,40.267494,245.46083,1.6563411,1.1972620418839812,0.31048666478598014,1.8223714450362425,0.4612219674180955,0.49552038,0.5308708,1.7939728,-1.2927761
875,421139.0,0.0,99990.0,55.0,1915.0,1687557.0,0.01,17.0,17.0,0.0,156698.06268811226,,,,0.16264894873483227,0.11019173916907274,0.7013149261474609,0.005131205078214407,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,57.92689,44.854275,266.07422,2.5404088,0.9168647489383915,0.6783907343447054,1.8213157573703032,-1.3602850954478727,0.35617265,0.5551926,1.795458,-1.5451492
876,421646.0,0.0,98392.0,54.0,2030.0,1689587.0,0.01,13.0,13.0,0.0,156870.09873318672,,,,0.1696536925895033,0.10730313363830457,0.6238290071487427,0.010058334097266197,1e-05,0.0,1e-05,1e-05,57.225376,49.716347,340.54422,1.3985182,0.7468692669059307,0.8589996234331094,1.821025870180438,-2.26122338330585,0.29057333,0.5737565,1.8053465,-1.5765294
877,422202.0,0.0,98796.0,54.0,2224.0,1691811.0,0.01,11.0,11.0,0.0,157062.12588906288,,,,0.17323215914269288,0.11180746767416912,0.5787352919578552,0.008451412431895733,1e-05,0.0,1e-05,1e-05,52.97826,47.602165,282.52612,2.5492446,0.6304932976153722,0.9577692867782273,1.8209501126769285,-2.212973262241366,0.32730934,0.5368878,1.7889891,-1.5817313
878,422647.0,0.0,98834.0,54.0,1778.0,1693589.0,0.01,19.0,19.0,0.0,157241.2452940941,,,,0.1787053837529006,0.1126462431447248,0.6469289064407349,0.008424867875874043,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,65.42022,50.630592,295.22784,3.8735483,1.0577879079852972,0.5211932358308184,1.8215632954600554,-1.1399691059416468,0.4660524,0.5320382,1.7953169,-1.4631518
879,423185.0,0.0,99318.0,54.0,2154.0,1695743.0,0.01,12.0,12.0,0.0,157418.8504230976,,,,0.1725972295032475,0.10913727380910235,0.7732542157173157,0.008946084417402744,1e-05,0.0,1e-05,1e-05,62.97257,54.35536,383.2922,2.654658,0.6783262200330692,0.7947967306307769,1.83785911593468,-2.1314530062814425,0.24612796,0.575896,1.7906083,-1.6678993
880,423647.0,0.0,99425.0,54.0,1848.0,1697591.0,0.01,17.0,17.0,0.0,157576.60141515732,,,,0.1849648247628499,0.11743444386182063,0.8042934536933899,0.00778172817081213,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,60.866333,51.023403,284.58835,1.6267872,0.9523224127868887,0.603488233221031,1.817950359916995,-1.3540832482196312,0.4094753,0.5507132,1.7972896,-1.5536889
881,424096.0,0.0,99110.0,54.0,1795.0,1699386.0,0.01,18.0,18.0,0.0,157732.5775322914,,,,0.18223854851592997,0.11049163188661876,0.6288074254989624,0.009274834766983986,1e-05,0.0,1e-05,1e-05,59.547546,51.70996,360.02826,3.1160731,1.00550719854254,0.5725198868541861,1.8182129779818754,-1.1816968872374232,0.40696755,0.5529087,1.7883458,-1.5161254
882,424549.0,0.0,99032.0,54.0,1812.0,1701198.0,0.01,18.0,18.0,0.0,157887.91217422485,,,,0.18408190172009384,0.11477188896031483,0.6705973148345947,0.0072971489280462265,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,56.669857,53.320705,332.94305,1.577468,1.0065710100556626,0.5650112414187822,1.8184952655795317,-1.1347197248762781,0.42952177,0.5415577,1.8027993,-1.6242203
883,424962.0,0.0,98776.0,54.0,1653.0,1702851.0,0.01,21.0,21.0,0.0,158027.9882030487,,,,0.18039046892936886,0.1141463696967109,0.6439269781112671,0.007434878498315811,1e-05,0.0,1e-05,1e-05,53.595207,46.7627,237.65024,1.1379513,1.1981516763049591,0.3099680249096884,1.8224579313758116,0.4612219674180955,0.49958384,0.5274247,1.7932743,-1.2682703
884,425376.0,0.0,98777.0,54.0,1653.0,1704504.0,0.01,21.0,21.0,0.0,158208.17250299454,,,,0.16711622727335798,0.11017852478348877,0.6515135765075684,0.01273082010447979,1e-05,0.0,1e-05,1e-05,68.20992,58.859196,353.35648,2.7105205,1.1977931583916614,0.3110489081005391,1.8581926879590052,0.4612219674180955,0.5072779,0.52818114,1.8008754,-1.3763146
885,425802.0,0.0,98775.0,54.0,1705.0,1706209.0,0.01,20.0,20.0,0.0,158354.72038722038,,,,0.15898618539970175,0.10142524091395023,0.5546600222587585,0.008345852605998516,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,65.80386,51.438602,264.34207,2.9212058,1.1281207027061046,0.3946557106250954,1.8219745079043608,-0.15187064605941092,0.48468912,0.5314761,1.8056599,-1.4081552
886,426264.0,0.0,98641.0,54.0,1849.0,1708058.0,0.01,18.0,18.0,0.0,158514.383136034,,,,0.1552153995252533,0.09642014847968094,0.5179463028907776,0.008306508883833885,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,64.125305,50.327805,289.83084,2.7121413,0.9738884152210471,0.5733457663528612,1.8219984093669157,-1.3449365158968418,0.33511958,0.5670348,1.7911149,-1.6546602
